merchant_id,week_start,merchant_category,merchant_age_days,transaction_count_30d,transaction_volume_30d,transaction_volume_previous_30d,transaction_volume_change_30d,refund_count_30d,refund_rate_30d,refund_rate_previous_30d,refund_rate_change_30d,chargeback_count_30d,chargeback_rate_30d,chargeback_rate_previous_30d,chargeback_rate_change_30d,top_dispute_reason_category,delivery_evidence_coverage,support_ticket_rate,average_support_resolution_time_hours,previous_review_outcome,label_high_loss_next_30d,latent_state_for_demo_only
merchant_demo_0379,2024-01-08,digital_services,893,861,1150036.19,1112194.76,0.034,49,0.0571,0.0674,-0.0103,4,0.0048,0.0042,0.0007,duplicate_charge,0.8736,0.0187,20.38,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-01-15,digital_services,900,930,1237123.26,1150036.19,0.0757,57,0.0614,0.0571,0.0043,3,0.0037,0.0048,-0.0011,item_not_as_described,0.8583,0.0181,22.62,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-01-22,digital_services,907,1020,1550491.27,1237123.26,0.2533,63,0.0616,0.0614,0.0003,4,0.0042,0.0037,0.0005,item_not_as_described,0.8886,0.0172,13.05,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-01-29,digital_services,914,610,886581.34,1550491.27,-0.4282,11,0.0182,0.0616,-0.0435,2,0.0028,0.0042,-0.0014,duplicate_charge,0.9139,0.0131,19.04,none,0,stable_merchant
merchant_demo_0379,2024-02-05,digital_services,921,653,990667.04,886581.34,0.1174,17,0.0253,0.0182,0.0072,3,0.0051,0.0028,0.0024,not_received,0.8234,0.0164,19.21,none,1,early_hidden_risk
merchant_demo_0379,2024-02-12,digital_services,928,598,854259.38,990667.04,-0.1377,16,0.026,0.0253,0.0007,4,0.0068,0.0051,0.0016,other,0.8183,0.016,59.4,none,1,early_hidden_risk
merchant_demo_0379,2024-02-19,digital_services,935,591,829851.7,854259.38,-0.0286,15,0.0254,0.026,-0.0006,3,0.0048,0.0068,-0.002,duplicate_charge,0.8169,0.0213,34.39,none,1,early_hidden_risk
merchant_demo_0379,2024-02-26,digital_services,942,689,932074.96,829851.7,0.1232,17,0.0244,0.0254,-0.0011,4,0.0054,0.0048,0.0006,not_received,0.7889,0.0158,37.09,none,0,early_hidden_risk
merchant_demo_0379,2024-03-04,digital_services,949,644,871029.2,932074.96,-0.0655,17,0.0259,0.0244,0.0015,3,0.0042,0.0054,-0.0012,item_not_as_described,0.7931,0.02,33.0,none,1,early_hidden_risk
merchant_demo_0379,2024-03-11,digital_services,956,949,1205926.6,871029.2,0.3845,58,0.0611,0.0259,0.0353,4,0.004,0.0042,-0.0002,not_received,0.8407,0.0178,20.24,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-03-18,digital_services,963,689,929401.1,1205926.6,-0.2293,30,0.0434,0.0611,-0.0177,8,0.0111,0.004,0.0071,item_not_as_described,0.66,0.0538,50.66,operational_issue,0,operational_fulfilment_failure
merchant_demo_0379,2024-03-25,digital_services,970,496,694752.67,929401.1,-0.2525,29,0.0577,0.0434,0.0143,6,0.0118,0.0111,0.0007,item_not_as_described,0.6351,0.0432,46.86,none,1,operational_fulfilment_failure
merchant_demo_0379,2024-04-01,digital_services,977,482,690350.25,694752.67,-0.0063,25,0.0528,0.0577,-0.0049,7,0.0138,0.0118,0.0019,item_not_as_described,0.6227,0.0421,45.66,operational_issue,0,operational_fulfilment_failure
merchant_demo_0379,2024-04-08,digital_services,984,663,938515.63,690350.25,0.3595,36,0.0536,0.0528,0.0008,9,0.0132,0.0138,-0.0006,item_not_as_described,0.6545,0.0511,,confirmed_risk,1,operational_fulfilment_failure
merchant_demo_0379,2024-04-15,digital_services,991,856,1223624.27,938515.63,0.3038,55,0.0642,0.0536,0.0105,3,0.0037,0.0132,-0.0095,item_not_as_described,0.8661,0.0137,33.92,none,1,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-04-22,digital_services,998,935,1328496.28,1223624.27,0.0857,248,0.26484986374178976,0.0642,0.2006,4,0.0041,0.0037,0.0004,other,0.8656,0.0254,32.79,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-04-29,digital_services,1005,606,869879.1,1328496.28,-0.3452,7,0.0123,0.0638,-0.0515,1,0.0021,0.0041,-0.002,item_not_as_described,0.8926,0.0104,19.19,none,0,stable_merchant
merchant_demo_0379,2024-05-06,digital_services,1012,653,974508.49,869879.1,0.1203,9,0.0131,0.0123,0.0007,2,0.0026,0.0021,0.0005,other,0.9152,0.0129,28.94,none,0,stable_merchant
merchant_demo_0379,2024-05-13,digital_services,1019,509,667953.07,974508.49,-0.3146,7,0.0129,0.0131,-0.0002,1,0.0026,0.0026,0.0001,quality_issue,0.9251,0.0119,42.38,none,0,stable_merchant
merchant_demo_0379,2024-05-20,digital_services,1026,528,753420.43,667953.07,0.128,6,0.0116,0.0129,-0.0014,2,0.0036,0.0026,0.001,not_received,0.9026,0.01,14.27,confirmed_risk,0,stable_merchant
merchant_demo_0379,2024-05-27,digital_services,1033,892,1323756.48,753420.43,0.757,77,0.0868,0.0116,0.0752,34,0.0386,0.0036,0.035,quality_issue,0.3325,0.0661,67.42,operational_issue,1,high_risk_merchant_behaviour
merchant_demo_0379,2024-06-03,digital_services,1040,774,1029411.05,1323756.48,-0.2224,67,0.0868,0.0868,0.0001,24,0.0311,0.0386,-0.0075,other,0.3689,0.0709,24.76,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0379,2024-06-10,digital_services,1047,362,493680.82,1029411.05,-0.5204,32,0.0883,0.0868,0.0015,12,0.0335,0.0311,0.0024,quality_issue,0.3617,0.0762,51.25,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0379,2024-06-17,digital_services,1054,921,1279881.64,493680.82,1.5925,66,0.0717,0.0883,-0.0166,3,0.0036,0.0335,-0.0299,quality_issue,0.8613,0.0213,22.34,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-06-24,digital_services,1061,833,1093680.27,1279881.64,-0.1455,55,0.0661,0.0717,-0.0056,4,0.0044,0.0036,0.0008,other,0.8768,0.0247,10.33,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-07-01,digital_services,1068,951,1331440.74,1093680.27,0.2174,54,0.0567,0.0661,-0.0094,3,0.0034,0.0044,-0.001,other,0.8841,0.0166,21.43,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-07-08,digital_services,1075,827,1322930.0,1331440.74,-0.0064,54,0.0647,0.0567,0.0081,3,0.0036,0.0034,0.0002,other,0.8892,0.0199,29.19,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-07-15,digital_services,1082,455,583669.97,1322930.0,-0.5588,23,0.0497,0.0647,-0.0151,5,0.0114,0.0036,0.0078,item_not_as_described,0.6125,0.0354,85.62,confirmed_risk,1,operational_fulfilment_failure
merchant_demo_0379,2024-07-22,digital_services,1089,622,830585.25,583669.97,0.423,28,0.0456,0.0497,-0.0041,9,0.0145,0.0114,0.0031,item_not_as_described,0.6115,0.0433,35.52,none,0,operational_fulfilment_failure
merchant_demo_0379,2024-07-29,digital_services,1096,540,737345.73,830585.25,-0.1123,29,0.0528,0.0456,0.0072,6,0.0108,0.0145,-0.0037,not_received,0.6418,0.0412,,confirmed_risk,0,operational_fulfilment_failure
merchant_demo_0379,2024-08-05,digital_services,1103,424,621331.13,737345.73,-0.1573,22,0.0518,0.0528,-0.001,5,0.0125,0.0108,0.0017,duplicate_charge,0.6452,0.0451,24.64,,0,operational_fulfilment_failure
merchant_demo_0379,2024-08-12,digital_services,1110,634,906441.17,621331.13,0.4589,31,0.0491,0.0518,-0.0027,9,0.0142,0.0125,0.0017,not_received,0.6115,0.0454,48.12,confirmed_risk,0,operational_fulfilment_failure
merchant_demo_0379,2024-08-19,digital_services,1117,481,753777.37,906441.17,-0.1684,22,0.0461,0.0491,-0.003,6,0.012,0.0142,-0.0022,other,0.5959,0.0475,59.49,none,0,operational_fulfilment_failure
merchant_demo_0379,2024-08-26,digital_services,1124,468,631765.54,753777.37,-0.1619,26,0.056,0.0461,0.0099,5,0.0115,0.012,-0.0005,not_received,0.6179,0.0469,26.37,operational_issue,1,operational_fulfilment_failure
merchant_demo_0379,2024-09-02,digital_services,1131,474,650149.6,631765.54,0.0291,23,0.0495,0.056,-0.0065,6,0.0133,0.0115,0.0018,not_received,0.572,0.0502,34.39,confirmed_risk,1,operational_fulfilment_failure
merchant_demo_0379,2024-09-09,digital_services,1138,630,963661.55,650149.6,0.4822,30,0.0476,0.0495,-0.0019,7,0.0114,0.0133,-0.0019,not_received,0.5953,0.0426,47.39,none,0,operational_fulfilment_failure
merchant_demo_0379,2024-09-16,digital_services,1145,1075,1439528.17,963661.55,0.4938,67,0.0621,0.0476,0.0145,3,0.003,0.0114,-0.0084,item_not_as_described,0.862,0.0179,37.07,false_positive,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-09-23,digital_services,1152,933,1344607.25,1439528.17,-0.0659,52,0.0559,0.0621,-0.0062,3,0.0033,0.003,0.0003,other,0.8834,0.0187,21.85,none,0,seasonal_sale_legitimate_returns
merchant_demo_0379,2024-09-30,digital_services,1159,585,842730.87,1344607.25,-0.3733,10,0.0163,0.0559,-0.0397,1,0.0026,0.0033,-0.0007,other,0.929,0.0102,22.61,none,0,stable_merchant
merchant_demo_0379,2024-10-07,digital_services,1166,614,797930.81,842730.87,-0.0532,11,0.0182,0.0163,0.0019,2,0.0027,0.0026,0.0001,other,0.9184,0.0085,17.18,none,0,stable_merchant
merchant_demo_0379,2024-10-14,digital_services,1173,697,969647.62,797930.81,0.2152,9,0.0136,0.0182,-0.0046,2,0.0036,0.0027,0.0009,not_received,0.9194,0.0065,43.41,none,0,stable_merchant
merchant_demo_0379,2024-10-21,digital_services,1180,725,1079336.86,969647.62,0.1131,11,0.0157,0.0136,0.0021,2,0.0034,0.0036,-0.0002,other,0.9445,0.0094,15.43,none,0,stable_merchant
merchant_demo_0379,2024-10-28,digital_services,1187,641,811634.2,1079336.86,-0.248,7,0.0108,0.0157,-0.0049,2,0.0024,0.0034,-0.0009,not_received,0.9214,0.0091,29.23,none,0,stable_merchant
merchant_demo_0379,2024-11-04,digital_services,1194,465,646295.81,811634.2,-0.2037,22,0.0468,0.0108,0.036,6,0.0126,0.0024,0.0102,item_not_as_described,0.6214,0.0461,45.91,none,0,operational_fulfilment_failure
merchant_demo_0379,2024-11-11,digital_services,1201,662,852721.24,646295.81,0.3194,39,0.0583,0.0468,0.0116,9,0.0139,0.0126,0.0012,item_not_as_described,0.5999,0.0427,58.78,,1,operational_fulfilment_failure
merchant_demo_0379,2024-11-18,digital_services,1208,482,643506.22,852721.24,-0.2453,26,0.0547,0.0583,-0.0037,6,0.0123,0.0139,-0.0016,not_received,0.6221,0.0449,46.73,operational_issue,0,operational_fulfilment_failure
merchant_demo_0379,2024-11-25,digital_services,1215,669,840028.46,643506.22,0.3054,34,0.0505,0.0547,-0.0042,7,0.0101,0.0123,-0.0022,not_received,0.6016,0.0444,36.19,false_positive,1,operational_fulfilment_failure
merchant_demo_0379,2024-12-02,digital_services,1222,526,708212.55,840028.46,-0.1569,25,0.0475,0.0505,-0.003,6,0.0111,0.0101,0.001,item_not_as_described,0.6254,0.0476,31.25,none,1,operational_fulfilment_failure
merchant_demo_0379,2024-12-09,digital_services,1229,645,930000.62,708212.55,0.3132,7,0.0105,0.0475,-0.037,2,0.0036,0.0111,-0.0075,other,0.9222,0.0126,17.17,,0,stable_merchant
merchant_demo_0379,2024-12-16,digital_services,1236,604,870722.32,930000.62,-0.0637,9,0.0153,0.0105,0.0048,2,0.0028,0.0036,-0.0007,quality_issue,0.9148,,31.31,none,0,stable_merchant
merchant_demo_0379,2024-12-23,digital_services,1243,655,872954.17,870722.32,0.0026,8,0.0121,0.0153,-0.0032,2,0.0034,0.0028,0.0005,not_received,0.9207,0.0079,48.38,none,0,stable_merchant
merchant_demo_0380,2023-01-02,grocery,409,358,753581.82,753581.82,0.0,19,0.0534,0.0534,0.0,1,0.0036,0.0036,0.0,item_not_as_described,0.8764,0.0188,19.45,inconclusive,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-01-09,grocery,416,319,649111.63,753581.82,-0.1386,4,0.014,0.0534,-0.0394,1,0.0025,0.0036,-0.001,other,0.9203,0.0089,29.72,none,0,stable_merchant
merchant_demo_0380,2023-01-16,grocery,423,346,758764.87,649111.63,0.1689,4,0.0111,0.014,-0.0028,1,0.0027,0.0025,0.0002,other,,0.0152,20.68,false_positive,0,stable_merchant
merchant_demo_0380,2023-01-23,grocery,430,361,821010.33,758764.87,0.082,5,0.0145,0.0111,0.0033,1,0.0031,0.0027,0.0004,item_not_as_described,0.9023,0.0119,11.02,none,0,stable_merchant
merchant_demo_0380,2023-01-30,grocery,437,347,680417.15,821010.33,-0.1712,6,0.0169,0.0145,0.0025,1,0.0021,0.0031,-0.001,item_not_as_described,0.9245,0.0105,26.68,inconclusive,1,stable_merchant
merchant_demo_0380,2023-02-06,grocery,444,355,766049.52,680417.15,0.1259,5,0.0129,0.0169,-0.004,1,0.0042,0.0021,0.002,other,0.9227,0.0079,9.64,none,0,stable_merchant
merchant_demo_0380,2023-02-13,grocery,451,376,839412.98,766049.52,0.0958,8,0.0212,0.0129,0.0083,1,0.0026,0.0042,-0.0016,other,0.9153,0.0105,24.04,none,0,stable_merchant
merchant_demo_0380,2023-02-20,grocery,458,338,669438.35,839412.98,-0.2025,18,0.0527,0.0212,0.0315,5,0.0147,0.0026,0.0121,other,0.6129,0.0398,55.69,operational_issue,1,operational_fulfilment_failure
merchant_demo_0380,2023-02-27,grocery,465,353,775251.69,669438.35,0.1581,21,0.06,0.0527,0.0073,1,0.0033,0.0147,-0.0114,other,0.8746,0.0236,34.41,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-03-06,grocery,472,518,1045791.2,775251.69,0.349,33,0.0642,0.06,0.0042,3,0.0059,0.0033,0.0027,not_received,0.8864,0.0188,32.87,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-03-13,grocery,479,496,1011664.44,1045791.2,-0.0326,28,0.0556,0.0642,-0.0086,2,0.0032,0.0059,-0.0028,quality_issue,0.8493,0.0186,22.21,inconclusive,1,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-03-20,grocery,486,329,685002.75,1011664.44,-0.3229,7,0.0206,0.0556,-0.035,1,0.002,0.0032,-0.0012,other,0.9287,0.0105,22.91,none,0,stable_merchant
merchant_demo_0380,2023-03-27,grocery,493,313,615097.55,685002.75,-0.1021,5,0.0149,0.0206,-0.0057,1,0.0026,0.002,0.0006,not_received,0.9356,0.0104,16.33,none,0,stable_merchant
merchant_demo_0380,2023-04-03,grocery,500,360,739807.36,615097.55,0.2027,4,0.0109,0.0149,-0.004,1,0.0039,0.0026,0.0013,item_not_as_described,0.9244,0.0079,12.44,none,0,stable_merchant
merchant_demo_0380,2023-04-10,grocery,507,333,666597.98,739807.36,-0.099,6,0.0167,0.0109,0.0058,1,0.0027,0.0039,-0.0012,duplicate_charge,0.9212,0.0111,18.32,confirmed_risk,0,stable_merchant
merchant_demo_0380,2023-04-17,grocery,514,376,799463.79,666597.98,0.1993,5,0.0135,0.0167,-0.0032,1,0.0028,0.0027,0.0001,other,0.9267,0.0113,18.66,false_positive,0,stable_merchant
merchant_demo_0380,2023-04-24,grocery,521,263,546404.01,799463.79,-0.3165,4,0.0145,0.0135,0.001,1,0.003,0.0028,0.0002,item_not_as_described,0.9371,0.014,14.13,none,0,stable_merchant
merchant_demo_0380,2023-05-01,grocery,528,334,711154.49,546404.01,0.3015,7,0.0202,0.0145,0.0057,1,0.003,0.003,-0.0,quality_issue,0.917,0.0098,17.21,false_positive,0,stable_merchant
merchant_demo_0380,2023-05-08,grocery,535,477,968203.26,711154.49,0.3615,31,0.0649,0.0202,0.0448,1,0.003,0.003,0.0,item_not_as_described,0.8665,0.0214,19.35,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-05-15,grocery,542,512,1139121.28,968203.26,0.1765,48,0.0933,0.0649,0.0284,15,0.0288,0.003,0.0258,not_received,,0.0642,85.43,none,1,high_risk_merchant_behaviour
merchant_demo_0380,2023-05-22,grocery,549,300,627756.02,1139121.28,-0.4489,26,0.0879,0.0933,-0.0055,11,0.0372,0.0288,0.0084,duplicate_charge,0.3685,,76.29,false_positive,1,high_risk_merchant_behaviour
merchant_demo_0380,2023-05-29,grocery,556,400,776878.72,627756.02,0.2375,31,0.0781,0.0879,-0.0098,15,0.0386,0.0372,0.0014,duplicate_charge,0.3633,0.0607,133.25,confirmed_risk,0,high_risk_merchant_behaviour
merchant_demo_0380,2023-06-05,grocery,563,345,736703.87,776878.72,-0.0517,5,0.0141,0.0781,-0.064,1,0.0027,0.0386,-0.0359,duplicate_charge,0.9454,0.0093,19.32,inconclusive,0,stable_merchant
merchant_demo_0380,2023-06-12,grocery,570,363,692416.0,736703.87,-0.0601,8,0.0211,0.0141,0.007,1,0.0031,0.0027,0.0004,not_received,0.9165,0.0073,25.31,none,0,stable_merchant
merchant_demo_0380,2023-06-19,grocery,577,335,709028.09,692416.0,0.024,5,0.0154,0.0211,-0.0057,1,0.0025,0.0031,-0.0005,other,0.9207,0.0106,22.64,none,0,stable_merchant
merchant_demo_0380,2023-06-26,grocery,584,350,730848.72,709028.09,0.0308,6,0.0161,0.0154,0.0007,1,0.0038,0.0025,0.0013,not_received,0.9283,0.0136,35.57,,0,stable_merchant
merchant_demo_0380,2023-07-03,grocery,591,355,659830.78,730848.72,-0.0972,5,0.0149,0.0161,-0.0012,1,0.0026,0.0038,-0.0012,quality_issue,0.9183,0.0058,32.73,none,0,stable_merchant
merchant_demo_0380,2023-07-10,grocery,598,327,673804.39,659830.78,0.0212,4,0.0133,0.0149,-0.0016,1,0.0036,0.0026,0.0009,not_received,0.9222,0.0125,15.69,none,0,stable_merchant
merchant_demo_0380,2023-07-17,grocery,605,645,1333369.27,673804.39,0.9789,41,0.0633,0.0133,0.0499,2,0.0033,0.0036,-0.0003,other,0.8588,0.0182,16.09,none,1,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-07-24,grocery,612,399,876370.67,1333369.27,-0.3427,10,0.0242,0.0633,-0.0391,3,0.0063,0.0033,0.0031,duplicate_charge,0.8056,0.0185,13.4,none,0,early_hidden_risk
merchant_demo_0380,2023-07-31,grocery,619,394,788635.54,876370.67,-0.1001,11,0.0283,0.0242,0.0042,2,0.005,0.0063,-0.0013,item_not_as_described,0.7955,0.0156,21.78,none,0,early_hidden_risk
merchant_demo_0380,2023-08-07,grocery,626,277,582551.64,788635.54,-0.2613,7,0.0269,0.0283,-0.0014,2,0.0064,0.005,0.0014,not_received,0.8136,0.0207,41.95,none,1,early_hidden_risk
merchant_demo_0380,2023-08-14,grocery,633,332,689889.78,582551.64,0.1843,5,0.0136,0.0269,-0.0133,1,0.0026,0.0064,-0.0038,not_received,,0.0079,25.28,none,0,stable_merchant
merchant_demo_0380,2023-08-21,grocery,640,492,1008994.23,689889.78,0.4625,27,0.0545,0.0136,0.0409,2,0.0033,0.0026,0.0007,other,0.8574,0.0193,30.15,inconclusive,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-08-28,grocery,647,487,935448.26,1008994.23,-0.0729,31,0.0639,0.0545,0.0094,3,0.0061,0.0033,0.0028,other,0.8521,0.0179,33.5,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-09-04,grocery,654,543,1156135.06,935448.26,0.2359,32,0.0597,0.0639,-0.0041,3,0.005,0.0061,-0.0011,item_not_as_described,0.8959,0.0227,34.74,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-09-11,grocery,661,519,987928.44,1156135.06,-0.1455,32,0.0607,0.0597,0.001,2,0.004,0.005,-0.001,not_received,0.8846,0.0227,14.4,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-09-18,grocery,668,643,1158130.45,987928.44,0.1723,37,0.0572,0.0607,-0.0035,2,0.0034,0.004,-0.0006,other,0.8771,0.0223,18.7,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2023-09-25,grocery,675,331,666811.13,1158130.45,-0.4242,5,0.0143,0.0572,-0.0429,1,0.0035,0.0034,0.0001,item_not_as_described,0.9188,0.0116,30.58,none,1,stable_merchant
merchant_demo_0380,2023-10-02,grocery,682,389,763001.89,666811.13,0.1443,6,0.0158,0.0143,0.0015,1,0.0034,0.0035,-0.0002,other,0.915,0.01,15.79,,0,stable_merchant
merchant_demo_0380,2023-10-09,grocery,689,306,620478.1,763001.89,-0.1868,4,0.0117,0.0158,-0.0041,1,0.0031,0.0034,-0.0003,item_not_as_described,0.9357,,23.24,none,0,stable_merchant
merchant_demo_0380,2023-10-16,grocery,696,312,667099.98,620478.1,0.0751,5,0.0153,0.0117,0.0036,1,0.0038,0.0031,0.0008,other,0.9252,0.0077,27.22,none,0,stable_merchant
merchant_demo_0380,2023-10-23,grocery,703,313,618754.41,667099.98,-0.0725,4,0.0117,0.0153,-0.0036,1,0.0037,0.0038,-0.0001,other,0.9294,0.0129,21.93,none,0,stable_merchant
merchant_demo_0380,2023-10-30,grocery,710,291,615997.82,618754.41,-0.0045,15,0.0514,0.0117,0.0397,4,0.0122,0.0037,0.0085,not_received,0.5814,0.0508,54.61,none,0,operational_fulfilment_failure
merchant_demo_0380,2023-11-06,grocery,717,322,655527.79,615997.82,0.0642,13,0.0413,0.0514,-0.0101,4,0.0134,0.0122,0.0012,not_received,0.6304,0.0389,134.96,none,0,operational_fulfilment_failure
merchant_demo_0380,2023-11-13,grocery,724,377,740733.93,655527.79,0.13,20,0.0542,0.0413,0.0129,4,0.0106,0.0134,-0.0028,item_not_as_described,0.6421,0.0519,40.54,inconclusive,1,operational_fulfilment_failure
merchant_demo_0380,2023-11-20,grocery,731,346,722429.13,740733.93,-0.0247,8,0.0239,0.0542,-0.0303,2,0.0068,0.0106,-0.0037,item_not_as_described,0.8026,0.0217,32.51,none,0,early_hidden_risk
merchant_demo_0380,2023-11-27,grocery,738,314,674094.72,722429.13,-0.0669,5,0.0164,0.0239,-0.0074,1,0.0039,0.0068,-0.003,other,0.9198,,12.19,none,0,stable_merchant
merchant_demo_0380,2023-12-04,grocery,745,348,727281.01,674094.72,0.0789,5,0.0155,0.0164,-0.0009,1,0.0022,0.0039,-0.0016,not_received,0.9145,0.0075,22.58,confirmed_risk,0,stable_merchant
merchant_demo_0380,2023-12-11,grocery,752,327,729927.61,727281.01,0.0036,4,0.0136,0.0155,-0.0019,1,0.0026,0.0022,0.0004,item_not_as_described,0.936,0.0091,47.6,none,0,stable_merchant
merchant_demo_0380,2023-12-18,grocery,759,294,643566.48,729927.61,-0.1183,4,0.0149,0.0136,0.0013,1,0.0028,0.0026,0.0001,other,0.9185,0.0122,21.52,none,0,stable_merchant
merchant_demo_0380,2023-12-25,grocery,766,465,979275.53,643566.48,0.5216,48,0.1027,0.0149,0.0878,16,0.0345,0.0028,0.0318,not_received,0.3454,,64.61,none,1,high_risk_merchant_behaviour
merchant_demo_0380,2024-01-01,grocery,773,337,695829.81,979275.53,-0.2894,9,0.0266,0.1027,-0.0761,2,0.0054,0.0345,-0.0292,duplicate_charge,0.7766,0.0164,23.07,none,1,early_hidden_risk
merchant_demo_0380,2024-01-08,grocery,780,293,656903.34,695829.81,-0.0559,7,0.0243,0.0266,-0.0023,2,0.0066,0.0054,0.0012,other,0.8136,0.0206,34.2,confirmed_risk,1,early_hidden_risk
merchant_demo_0380,2024-01-15,grocery,787,352,755560.96,656903.34,0.1502,7,0.0192,0.0243,-0.005,1,0.0025,0.0066,-0.0041,item_not_as_described,0.9223,0.0085,32.4,none,0,stable_merchant
merchant_demo_0380,2024-01-22,grocery,794,359,729109.57,755560.96,-0.035,5,0.0146,0.0192,-0.0046,1,0.0027,0.0025,0.0003,other,0.9291,0.0134,15.07,none,0,stable_merchant
merchant_demo_0380,2024-01-29,grocery,801,524,1018571.67,729109.57,0.397,28,0.0537,0.0146,0.0391,2,0.0042,0.0027,0.0014,not_received,0.857,0.0223,25.52,none,1,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-02-05,grocery,808,235,489898.19,1018571.67,-0.519,6,0.0237,0.0537,-0.03,1,0.0062,0.0042,0.002,item_not_as_described,0.8036,0.0159,22.01,none,0,early_hidden_risk
merchant_demo_0380,2024-02-12,grocery,815,395,838462.97,489898.19,0.7115,10,0.025,0.0237,0.0012,2,0.0053,0.0062,-0.0009,item_not_as_described,0.8252,0.0201,53.67,none,1,early_hidden_risk
merchant_demo_0380,2024-02-19,grocery,822,318,3160142.3,838462.97,2.769,9,0.0275,0.025,0.0026,2,0.0061,0.0053,0.0008,item_not_as_described,0.8025,0.0151,26.02,none,1,early_hidden_risk
merchant_demo_0380,2024-02-26,grocery,829,284,582783.25,624894.04,-0.0674,4,0.0125,0.0275,-0.015,1,0.004,0.0061,-0.0021,other,0.9238,0.0132,21.44,none,0,stable_merchant
merchant_demo_0380,2024-03-04,grocery,836,326,617093.83,582783.25,0.0589,6,0.0177,0.0125,0.0052,1,0.0029,0.004,-0.0011,other,0.9052,0.0092,18.5,none,0,stable_merchant
merchant_demo_0380,2024-03-11,grocery,843,302,558682.5,617093.83,-0.0947,5,0.0153,0.0177,-0.0023,1,0.0033,0.0029,0.0004,duplicate_charge,0.9274,0.0113,10.2,false_positive,0,stable_merchant
merchant_demo_0380,2024-03-18,grocery,850,512,1018941.72,558682.5,0.8238,32,0.0618,0.0153,0.0465,1,0.0029,0.0033,-0.0004,item_not_as_described,0.8792,0.0215,25.27,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-03-25,grocery,857,483,998345.23,1018941.72,-0.0202,30,0.062,0.0618,0.0002,1,0.003,0.0029,0.0001,duplicate_charge,0.8488,0.0177,42.44,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-04-01,grocery,864,485,1021150.64,998345.23,0.0228,28,0.0584,0.062,-0.0036,2,0.0043,0.003,0.0013,item_not_as_described,0.8875,0.0182,11.07,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-04-08,grocery,871,304,616475.26,1021150.64,-0.3963,4,0.0134,0.0584,-0.045,1,0.0023,0.0043,-0.002,item_not_as_described,0.9295,0.007,15.03,none,0,stable_merchant
merchant_demo_0380,2024-04-15,grocery,878,290,647662.41,616475.26,0.0506,4,0.0151,0.0134,0.0017,1,0.0034,0.0023,0.0011,not_received,0.8869,0.0134,12.86,false_positive,0,stable_merchant
merchant_demo_0380,2024-04-22,grocery,885,471,974377.07,647662.41,0.5045,30,0.0634,0.0151,0.0482,2,0.0036,0.0034,0.0002,other,0.867,0.0174,35.16,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-04-29,grocery,892,469,1043093.39,974377.07,0.0705,31,0.0664,0.0634,0.003,2,0.0034,0.0036,-0.0003,other,0.8665,0.0188,39.91,operational_issue,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-05-06,grocery,899,541,1058196.04,1043093.39,0.0145,32,0.0589,0.0664,-0.0075,2,0.0031,0.0034,-0.0002,item_not_as_described,0.8697,0.0184,13.1,none,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-05-13,grocery,906,426,926533.63,1058196.04,-0.1244,26,0.0621,0.0589,0.0032,1,0.003,0.0031,-0.0001,quality_issue,0.8659,0.0212,29.2,false_positive,0,seasonal_sale_legitimate_returns
merchant_demo_0380,2024-05-20,grocery,913,419,921970.67,926533.63,-0.0049,23,0.0553,0.0621,-0.0068,1,0.0035,0.003,0.0005,not_received,0.8588,0.0185,26.9,none,0,seasonal_sale_legitimate_returns
